Model,Scenario,Region,Variable,Unit,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Transportation,EJ/yr,6.299909621,7.354663907000001,8.143858404,8.554894676,8.480991462999999,8.576693377,8.876779719,9.172856044,9.437914477,9.724179076
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Transportation|Electricity,EJ/yr,0.28255979999999903,0.379906291,0.45296481400000005,0.509198417,0.5468914,0.585235603,0.6465582670000001,0.722407277999999,0.809196719,0.9021984040000001
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Transportation|Hydrogen,EJ/yr,0.0,0.0028291590000000004,0.015318130000000001,0.032622103,0.052531947,0.07500699200000001,0.09898802599999901,0.123695286,0.14862171,0.171743492
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Final Energy|Transportation|Liquids,EJ/yr,6.00466759,6.813222958,7.312087477,7.451094085,7.162251766,7.068556817999999,7.168799635,7.271198805,7.34456666,7.432320848
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Population,million,305.238,299.626,290.096,279.789,271.989,265.439,260.115,258.157,258.774,260.13
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy,EJ/yr,45.27955985,51.790385323,55.714281174999996,56.80977924600001,56.15770385800001,55.62062582300001,55.798263486,56.013164613,56.912237129,58.119471721
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy|Biomass,EJ/yr,1.2792029999999999,1.739679,2.362575,2.7168989999999997,2.8849419999999992,3.228155,3.207066,3.140058,3.055475,2.926759
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy|Coal,EJ/yr,9.92063,12.15203,14.73703,16.73669,18.46058,21.75217,24.35332,25.86733,28.02498,30.0874
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy|Fossil,EJ/yr,41.912498,47.8286595,50.9821277,51.6474141,50.825242,49.637295,49.675951,49.66836,50.615549,51.952809
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy|Gas,EJ/yr,20.97471,24.52322,26.25245,25.87246,24.06815,20.50342,17.62603,15.54088,13.75447,12.52521
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy|Nuclear,EJ/yr,1.261544,1.165372958,1.010863296,0.758211005999999,0.500945085,0.368932925,0.262076655,0.26125402000000003,0.27597713,0.27986938
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Primary Energy|Oil,EJ/yr,11.017158,11.1534095,9.9926477,9.0382641,8.296512,7.381705,7.696600999999998,8.26015,8.836099,9.340199
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity,EJ/yr,8.853292694,10.645046576,11.181597246,11.014244659,10.599355622000001,10.081273104,9.939314355,10.216238404,10.472659841,10.802839646
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Biomass,EJ/yr,0.058359191000000005,0.08278420900000001,0.11691641,0.153508544,0.189584838999999,0.28242546,0.351565556,0.41560089200000006,0.466467267,0.492367614
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.058359191000000005,0.08278420900000001,0.11691641,0.153508544,0.189584838999999,0.28242546,0.351565556,0.41560089200000006,0.466467267,0.492367614
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Coal,EJ/yr,2.6223499,3.1653686,3.3010254,3.22522222,3.1312267,3.25506957,3.400023799999999,3.3057033000000002,3.4596138,3.6040978999999993
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,2.6223499,3.1653686,3.3010254,3.22522222,3.1312267,3.25506957,3.400023799999999,3.3057033000000002,3.4596138,3.6040978999999993
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Gas,EJ/yr,3.974589043,5.152779515,5.37402852,5.170680429,4.81501052,3.763332524,3.252116977,3.265361721999999,3.275494826999999,3.436226101
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,3.974589043,5.152779515,5.37402852,5.170680429,4.81501052,3.763332524,3.252116977,3.265361721999999,3.275494826999999,3.436226101
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Geothermal,EJ/yr,0.00181788,0.063869281,0.14665572600000001,0.204039658,0.22597724300000002,0.256128592,0.25380393500000004,0.25828795800000004,0.258866095,0.257647874
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Hydro,EJ/yr,0.8071022,0.8812955,0.9558673999999999,1.040465599999999,1.1350921,1.2297176,1.3243421,1.4189726,1.5135920999999999,1.5609069
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.82631485,1.05667424,1.358715179,1.6872551409999992,1.946574773,2.386242898,2.653169831,2.943492593,2.965235999,2.960034341
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Nuclear,EJ/yr,1.261544,1.165372958,1.010863296,0.758211005999999,0.500945085,0.368932925,0.262076655,0.26125402000000003,0.27597713,0.27986938
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Oil,EJ/yr,0.11013571,0.022067054000000003,0.020048441,0.019367318999999,0.016013705,0.025269727000000002,0.020361536000000003,0.024825877000000003,0.029870817999999,0.03024431
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Solar,EJ/yr,0.00240837,0.050431439,0.08785891700000001,0.136281826,0.15911288,0.24073918600000002,0.29071119100000004,0.32957815,0.31637732900000004,0.309179818999999
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Electricity|Wind,EJ/yr,0.014986399999999999,0.061078020000000004,0.16833313600000002,0.306468057,0.42639255,0.65965752,0.784312605,0.936653885,0.8764004750000001,0.8322997480000001
GCAM 4.2,SSP3-Baseline,Countries from the Reforming Economies of the Former Soviet Union,Secondary Energy|Hydrogen,EJ/yr,0.0,0.018686364,0.050030009,0.089368588,0.134419238,0.166108901,0.201029545,0.23669402399999903,0.27372839600000004,0.302914303
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Capacity|Electricity,GW,632.277985948787,606.128842176915,800.041663856684,995.178124950422,1227.13931832573,1542.14691498335,1898.60801900892,2352.8842115693,2856.06701966602,3411.304884741409
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Capacity|Electricity|Biomass,GW,0.119720319634703,3.74356941273465,8.24042332572298,13.5961858273085,20.5653992262811,31.85692795535261,48.2674873953577,66.0722578957381,84.520639863965,103.528285451547
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Capacity|Electricity|Coal,GW,42.0344082952816,63.0704631215119,84.011657312278,101.837694222476,125.624622812024,159.397215523529,212.335103136098,281.809233495053,377.927330669711,514.519199089929
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Capacity|Electricity|Gas,GW,151.500532724505,270.926488346651,362.733017559297,440.2063387794901,507.935591110159,525.995022395041,559.294729230086,628.537901461821,720.119389459666,860.8385964611881
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Capacity|Electricity|Nuclear,GW,1.53462709284627,1.44612464062235,2.04690343311347,3.1696004213879,4.46418343762332,6.727774360166861,10.2600627853881,15.5305524550426,21.31663502734089,27.8595936566323
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Capacity|Electricity|Oil,GW,418.5238647894471,205.199134956875,217.492387192414,218.549303890792,233.281404743785,332.988534690512,404.384340119229,530.484279870624,679.0835723458911,832.978365201674
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Capacity|Electricity|Solar,GW,0.054794520547944,24.6607617784993,52.8608091660019,102.085683658421,174.878124895468,275.32193938227,388.545282408949,484.994373887271,572.649477294697,631.215515621816
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Capacity|Electricity|Wind,GW,0.7101709912782971,9.28305421669767,31.67000674177751,62.5347320108971,94.0181888041496,131.833641182564,186.271182273169,245.014307328715,288.837664193303,323.17293302892
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Emissions|CH4,Mt CH4/yr,56.637573812,61.53086081,78.320485072,97.199576105,120.824428195,148.048121465,177.87263722,213.189591191,245.193856208,276.703458813
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Emissions|CH4|Energy,Mt CH4/yr,23.09927288,19.100968298,23.574981786,27.024092176,30.899702318,34.018580482,34.649313545,34.616852297,33.967208596,28.930303858
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Emissions|CO2,Mt CO2/yr,4575.09302897768,5185.055127113111,7140.235772238391,9131.49549489211,10976.0558279707,13019.3237156542,15252.090505224,17582.8675673948,19413.6898280362,22656.559707305
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Emissions|CO2|AFOLU,Mt CO2/yr,1610.863218877,1417.08286223533,1893.03560704133,2472.92197990934,2831.892197101,2927.249847969339,2962.807933283,2656.14941143567,1424.92918964733,1157.676641638
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2964.22981010068,3767.97226487778,5247.20016519706,6658.57351498277,8144.16363086975,10092.0738676849,12289.282571941,14926.7181559591,17988.7606383888,21498.883065667
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,1002.54673722867,1236.40852749333,1581.34269303267,1845.82878296667,2122.39857606333,2415.27409962667,2807.57319619333,3397.45022019333,4197.20171346666,5314.88372140001
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy,EJ/yr,44.920988974,59.688201745,76.736090699,93.990738654,111.721269959,132.127919707,156.050146512,183.600227002,214.028182098,246.87587587
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Electricity,EJ/yr,4.53228389,7.696616779,11.165893208,14.641240952,18.40025803,22.205232646,27.004274109,33.118290624,40.087554214,48.346480782
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Gases,EJ/yr,8.411787588,10.726466176,13.695700192,16.427773364,18.771105315,21.118238834,23.602257424,26.375168419,29.71467926,33.740663424
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Heat,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Hydrogen,EJ/yr,0.0,0.037439652000000004,0.156811571999999,0.37618299200000005,0.739319143,1.148895781,1.6836370340000002,2.326746321,3.096752816,3.79033126
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Industry,EJ/yr,16.296187857,22.877149584,30.46027224900001,38.592281433,47.826567052,58.625979303,71.678941897,86.834804387,103.467382561,121.164613984
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Liquids,EJ/yr,16.982185476,22.317550057,29.568181667,36.768771933,44.36194950399999,54.35575271,66.491053112,80.97621535399999,97.456644763,115.219389669
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Solids,EJ/yr,14.99473202,18.910129081,22.14950406,25.776769413,29.448637967,33.299799736,37.268924833,40.803806284,43.672551045,45.779010735
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Solids|Biomass,EJ/yr,13.784981687,17.39969494,20.33204117,23.7257959,27.18671010000001,30.73326726,34.38553305,37.62536115,40.21668519,42.047997824
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Solids|Coal,EJ/yr,1.2097503330000001,1.5104341410000002,1.81746289,2.050973513,2.261927867,2.566532476,2.883391783,3.178445134,3.455865855,3.731012911
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Transportation,EJ/yr,10.789351038,14.21824973,18.56049579,22.844782658,26.76766104,31.699772928,37.430378512,44.20978620100001,52.016629752,60.751064861
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Transportation|Electricity,EJ/yr,0.01736861,0.033202649,0.059851117999999,0.09778585199999901,0.15041193,0.22372264600000002,0.319476608999999,0.459471224,0.668792414,0.9381607820000001
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Transportation|Hydrogen,EJ/yr,0.0,0.007521570999999,0.044409378,0.10486455400000001,0.18369233000000001,0.295591928,0.42615726400000004,0.5903659410000001,0.796316195999999,1.03520538
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Final Energy|Transportation|Liquids,EJ/yr,10.55990564,13.666943277,17.297671717,20.533447403,23.192315284,26.63186164,30.695212992000002,35.578242264,41.170263753,47.322766669
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Population,million,1237.419,1558.683,1932.668,2334.461,2758.371,3173.84,3566.013,3940.317,4291.683,4614.363
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Primary Energy,EJ/yr,58.26001019,76.492329771,102.214120316,127.015145696,152.070051378,181.442496039,213.96039513,251.969801633,294.568921922,341.843262787
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Primary Energy|Biomass,EJ/yr,13.7989868,18.7318364,22.6519687,26.8949314,31.1212331,35.6892597,40.3150318,44.6543773,48.39812006,51.42558391
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Primary Energy|Coal,EJ/yr,4.601230200000002,7.480967,15.615188,24.08671,33.95011,49.30244,66.17864,86.00298000000002,109.42343,137.06439
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Primary Energy|Fossil,EJ/yr,43.9586458,56.6882093,77.5707397,96.92264,116.284352,139.288062,165.014816,196.44752,233.327341,276.187794
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Primary Energy|Gas,EJ/yr,16.7746766,25.32943,36.395847,45.155025,51.211963,53.376701,52.965254,51.944785,50.61969000000001,50.22058
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Primary Energy|Nuclear,EJ/yr,0.043556399999999995,0.041044588,0.058096032000000006,0.089960866999999,0.12670424,0.190950383,0.291205206,0.44079435200000006,0.6050172620000001,0.790722131
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Primary Energy|Oil,EJ/yr,22.582739,23.8778123,25.5597047,27.680905,31.122279,36.608921,45.870922,58.49975500000001,73.284221,88.902824
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity,EJ/yr,5.56746661681,9.30876789,13.41850972,17.489354229,21.856404104,26.240586061,31.799409967,38.962260292,47.12890858,56.900495393
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Biomass,EJ/yr,0.0030204,0.094445764,0.207895992,0.343015452999998,0.518840344,0.8037120640000001,1.217730786,1.6669237799999999,2.132354319,2.611894408
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.0030204,0.094445764,0.207895992,0.343015452999998,0.518840344,0.8037120640000001,1.217730786,1.6669237799999999,2.132354319,2.611894408
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Coal,EJ/yr,1.06047768,1.5911921,2.1195133,2.56924282,3.169358484,4.021400471000002,5.35695985,7.10970879,9.53465304,12.98070197
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,1.06047768,1.5911921,2.1195133,2.56924282,3.169358484,4.021400471000002,5.35695985,7.10970879,9.53465304,12.98070197
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2.6817340868099997,5.726923957,8.123018597,10.28121055,12.202227385,12.875499104,13.893449451,15.682265329,17.993216902,21.510071335
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,2.6817340868099997,5.726923957,8.123018597,10.28121055,12.202227385,12.875499104,13.893449451,15.682265329,17.993216902,21.510071335
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Geothermal,EJ/yr,0.00529559,0.10502611,0.28506498,0.37608489,0.42693035100000004,0.43945130400000004,0.44112275300000003,0.441971299999999,0.44230446700000003,0.44233542600000003
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Hydro,EJ/yr,0.4437737,0.5963155,0.748974199999998,0.9660516,1.2475506,1.5290475,1.810543399999999,2.092042299999999,2.3735402,2.5142881
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.45882119,1.031239339,1.9333158830000001,3.107613428,4.537762038,6.274223956,8.339342124,10.427109981,12.2384436,13.439162746000001
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Nuclear,EJ/yr,0.043556399999999995,0.041044588,0.058096032000000006,0.089960866999999,0.12670424,0.190950383,0.291205206,0.44079435200000006,0.6050172620000001,0.790722131
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Oil,EJ/yr,1.31985686,0.823922142,0.9766699160000001,1.0983111110000001,1.301511613,2.074800083,2.70072255,3.63545806,4.625223457,5.567942802999999
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Solar,EJ/yr,0.0003456,0.19815953500000003,0.43985407400000004,0.858312817999999,1.4697505720000001,2.3101224119999992,3.268036929,4.106978495,4.868206644,5.386748412
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Wind,EJ/yr,0.0094063,0.131738194,0.45942262899999803,0.90716412,1.3935305150000001,1.99560274,2.819639042,3.786117886,4.554392289,5.095790808
GCAM 4.2,SSP3-Baseline,Countries of the Middle East and Africa,Secondary Energy|Hydrogen,EJ/yr,0.0,0.037439422,0.156811217,0.376183555,0.739318754,1.148896512,1.6836355410000001,2.326746954,3.096753681,3.790332367
GCAM 4.2,SSP3-Baseline,Latin American countries,Capacity|Electricity,GW,396.364036509295,440.229153603432,547.21950422344,624.037508200007,706.179536397724,787.51271549273,864.58682115991,957.209411170918,1043.30222600659,1138.78663716969
GCAM 4.2,SSP3-Baseline,Latin American countries,Capacity|Electricity|Biomass,GW,6.05381785895484,16.1116022561517,20.4080834998097,24.249982718163402,28.3798099790715,34.6080323677702,41.702352668379,41.67558044774221,45.2908636954591,49.1066212423896
GCAM 4.2,SSP3-Baseline,Latin American countries,Capacity|Electricity|Coal,GW,10.0881330067225,23.997683996067998,35.8582449422882,45.4678438926941,55.9127952974379,71.3228939941655,92.72957968670732,111.47589025241,137.894919694952,176.80249238965
GCAM 4.2,SSP3-Baseline,Latin American countries,Capacity|Electricity|Gas,GW,57.2371630834601,118.752991422501,164.98987878932,196.971046343861,222.142053098047,215.377989979706,202.392709094368,208.439492611619,221.881018550228,248.476422945205
GCAM 4.2,SSP3-Baseline,Latin American countries,Capacity|Electricity|Nuclear,GW,3.49733637747336,3.21853941174812,2.9120390805569603,2.4556858828006,2.3086085743277502,2.7762975294548697,3.5204783598286298,5.035039883871701,6.5941607827386,8.20562711398613
GCAM 4.2,SSP3-Baseline,Latin American countries,Capacity|Electricity|Oil,GW,212.502727042111,128.206227565322,128.063174070903,106.595611681887,98.5285432125191,104.99777357623,104.650429192035,122.45492690893,138.495610889143,156.455531971398
GCAM 4.2,SSP3-Baseline,Latin American countries,Capacity|Electricity|Solar,GW,0.026319127346524,14.6026691579662,30.01616077609989,52.9434546614711,81.55149782596648,116.243628495153,148.140529092466,167.577497187539,177.728167123271,177.776372728525
GCAM 4.2,SSP3-Baseline,Latin American countries,Capacity|Electricity|Wind,GW,1.21192106979778,12.3263880432944,28.749246203097,47.67953505172829,59.46348678173951,74.3544095768856,91.5905987072975,108.438148627031,112.80529420345,114.7279420345
GCAM 4.2,SSP3-Baseline,Latin American countries,Emissions|CH4,Mt CH4/yr,47.663797305,47.54892746100001,53.251919208,58.138289017,61.008498422,64.224027746,66.647176025,70.027801737,73.037449045,75.22674047
GCAM 4.2,SSP3-Baseline,Latin American countries,Emissions|CH4|Energy,Mt CH4/yr,7.890933717999999,4.566903421,5.949260688,7.150733178999999,6.761956346,7.268884886,7.326133388,8.454767166,9.170050274,8.90366402
GCAM 4.2,SSP3-Baseline,Latin American countries,Emissions|CO2,Mt CO2/yr,3153.32006772076,3116.235278283269,3898.9836629177,4484.59420340396,5022.2757212606,5785.42679384083,6460.072785615021,7157.058574018829,7737.51724908539,8544.913700295141
GCAM 4.2,SSP3-Baseline,Latin American countries,Emissions|CO2|AFOLU,Mt CO2/yr,1400.46895894767,648.057599827001,652.597024695,675.283819136667,700.908045896667,867.783525766666,994.847637666666,1115.05372678333,1068.24990811,1163.93562871667
GCAM 4.2,SSP3-Baseline,Latin American countries,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1752.8511087731,2468.17767845627,3246.3866382227,3809.3103842673,4321.367675363929,4917.643268074171,5465.22514794835,6042.0048472355,6669.267340975401,7380.97807157847
GCAM 4.2,SSP3-Baseline,Latin American countries,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,337.337038789667,532.516687153,712.7714349873331,822.5420077599989,926.059824616667,993.864857076667,1068.20992072667,1172.65029486,1338.22949344333,1602.35868488667
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy,EJ/yr,27.64685431900001,36.137776277,43.393793863,48.918086734,53.690104555,58.237516168,62.779579854,67.435808781,72.11009366100001,77.124104864
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Electricity,EJ/yr,4.107527449,6.334388592000001,8.349142242000001,10.04871074,11.665628489,12.97867969,14.298872004,15.830478623,17.464230557,19.393067946
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Gases,EJ/yr,4.259633745,5.417329197999999,6.822492003,8.031127669,9.089849795,10.031397201,10.917911054,11.753465059,12.650426574,13.730963444
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Heat,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Hydrogen,EJ/yr,0.0,0.046293367,0.146276247,0.282383836,0.45166921,0.585514677,0.734361345999999,0.8864246960000001,1.045150842,1.176571889
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Industry,EJ/yr,12.80485799,16.79699715,20.079439865,22.546041007,24.7089268,26.686511292,28.684516446,30.801711734,33.003712052,35.471633049
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Liquids,EJ/yr,14.280511592,19.39347328,22.900665014,25.131303825,26.927575536,29.019299494,31.155952097,33.303140031,35.345509996,37.301184544
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Solids,EJ/yr,4.999181533,4.94629184,5.175218357,5.4245606639999995,5.555381525,5.622625106,5.672483353000001,5.662300372000001,5.6047756920000005,5.522317041
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Solids|Biomass,EJ/yr,4.289363363000001,4.056926632,4.129505593,4.282835873,4.357558058,4.372684386,4.387560303,4.3590384019999995,4.294161711,4.198768169
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Solids|Coal,EJ/yr,0.70981817,0.8893652080000001,1.045712764,1.1417247910000001,1.197823467,1.2499407200000001,1.28492305,1.3032619699999999,1.310613981,1.323548872
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Transportation,EJ/yr,9.582373264,12.281902845,14.665286703,16.580143093,18.211291859,19.925517331,21.647911169,23.358893181,25.022327218,26.702057197
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Transportation|Electricity,EJ/yr,0.016294293,0.06962528,0.134648065999999,0.20888795400000001,0.300550959,0.41005168299999906,0.53145792,0.676556735,0.8492109950000001,1.036707107
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Transportation|Hydrogen,EJ/yr,0.0,0.008119006,0.044238455999999,0.095020034,0.15735581,0.233106845,0.316941062,0.40847331600000003,0.5050694920000001,0.602258828999999
GCAM 4.2,SSP3-Baseline,Latin American countries,Final Energy|Transportation|Liquids,EJ/yr,9.346675051,11.67655751,13.363875844,14.331884802,14.913761562,15.633077636,16.40355316,17.211737175,17.96141812,18.66102712
GCAM 4.2,SSP3-Baseline,Latin American countries,Population,million,586.2230000000002,657.3689999999998,731.227,796.462,855.072,905.432,950.009,992.534,1035.573,1081.275
GCAM 4.2,SSP3-Baseline,Latin American countries,Primary Energy,EJ/yr,33.515505082,46.198707103,58.827386444,68.01631588800001,75.786017239,83.587841666,90.06760667299999,96.538065589,103.427767892,111.093273615
GCAM 4.2,SSP3-Baseline,Latin American countries,Primary Energy|Biomass,EJ/yr,4.738232892,6.055529097000001,7.185817489,8.101361532,8.756626158,9.624540475,9.989086086,9.829840426,9.830596698,9.791425415
GCAM 4.2,SSP3-Baseline,Latin American countries,Primary Energy|Coal,EJ/yr,1.44790165,3.6784019999999993,8.768467,12.925295,16.930153,23.17107,28.31646,33.09468,38.35641,44.47785
GCAM 4.2,SSP3-Baseline,Latin American countries,Primary Energy|Fossil,EJ/yr,25.99393105,36.6521568,47.4385984,54.943713,61.348468,67.45841300000001,72.7,78.487075,84.85576400000002,92.348644
